order_id,delivery_person_id,delivery_person_age,delivery_person_rating,city,order_date,order_time,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,distance_km,order_value_inr,payment_type,order_status,cancellation_reason,delivery_time_min
ORD103483,CHERES32DEL03,37,4.1,Chennai,2026-03-04,10:42:00,Sunny,Medium,0,Meal,electric_scooter,0,No,1.53,180.7,UPI,Delivered,,26.3
ORD100938,BENRES31DEL03,27,4.8,Bengaluru,2026-03-04,11:04:00,Cloudy,Medium,1,Meal,scooter,0,No,1.77,205.34,UPI,Delivered,,23.4
ORD102666,DELRES29DEL07,18,4.5,Delhi,2026-03-04,11:25:00,Windy,Low,2,Meal,scooter,0,No,3.34,249.3,Cash,Delivered,,28.7
ORD100941,BENRES19DEL03,24,4.2,Bengaluru,2026-03-04,11:38:00,Cloudy,High,3,Buffet,motorcycle,2,No,4.01,573.2,UPI,Delivered,,45.4
ORD101015,DELRES27DEL08,36,4.3,Delhi,2026-03-04,12:03:00,Stormy,Low,3,Snack,electric_scooter,0,No,2.27,643.08,UPI,Delivered,,29.4
ORD100293,BENRES07DEL05,29,3.8,Bengaluru,2026-03-04,12:13:00,Windy,Low,2,Buffet,scooter,2,No,2.76,426.68,UPI,Delivered,,28.5
ORD105771,HYDRES38DEL07,27,4.6,Hyderabad,2026-03-04,12:13:00,Fog,Jam,1,Drinks,electric_scooter,0,No,5.15,183.71,UPI,Delivered,,49.8
ORD105693,HYDRES40DEL08,33,4.6,Hyderabad,2026-03-04,12:16:00,Sunny,Medium,0,Snack,motorcycle,0,No,1.24,249.72,UPI,Delivered,,25.5
ORD104035,MUMRES12DEL03,31,4.9,Mumbai,2026-03-04,12:27:00,Windy,Medium,0,Meal,motorcycle,0,No,3.96,370.66,Card,Delivered,,29.8
ORD100212,HYDRES09DEL05,37,5.0,Hyderabad,2026-03-04,12:32:00,Sunny,Low,3,Drinks,motorcycle,0,No,1.57,408.13,UPI,Delivered,,20.3
ORD103502,MUMRES15DEL05,27,4.1,Mumbai,2026-03-04,12:41:00,Windy,Low,3,Drinks,motorcycle,1,No,0.86,337.08,UPI,Delivered,,27.2
ORD104694,MUMRES32DEL08,21,4.5,Mumbai,2026-03-04,13:26:00,Cloudy,Low,3,Buffet,bicycle,2,No,16.86,258.01,Cash,Delivered,,51.5
ORD104809,PUNRES40DEL06,28,4.4,Pune,2026-03-04,13:42:00,Sunny,Medium,3,Meal,bicycle,0,No,4.29,312.1,Cash,Delivered,,30.4
ORD105358,DELRES43DEL02,22,4.0,Delhi,2026-03-04,13:44:00,Cloudy,High,0,Meal,scooter,3,No,3.88,164.94,Cash,Delivered,,52.7
ORD101499,CHERES39DEL06,26,4.0,Chennai,2026-03-04,14:05:00,Cloudy,Low,1,Buffet,bicycle,0,No,5.87,322.2,Card,Delivered,,25.5
ORD105400,BENRES09DEL07,30,4.1,Bengaluru,2026-03-04,14:54:00,Sunny,Medium,3,Buffet,motorcycle,0,No,12.06,519.6,UPI,Delivered,,37.9
ORD104086,BENRES40DEL02,18,4.5,Bengaluru,2026-03-04,14:55:00,Cloudy,High,1,Snack,motorcycle,0,No,8.21,370.36,Cash,Delivered,,39.6
ORD100362,PUNRES20DEL06,31,4.6,Pune,2026-03-04,15:24:00,Sunny,High,1,Snack,scooter,1,No,3.02,139.73,UPI,Delivered,,36.6
ORD101124,BENRES21DEL04,30,4.3,Bengaluru,2026-03-04,16:21:00,Sunny,High,0,Buffet,motorcycle,0,No,10.31,295.89,UPI,Delivered,,50.0
ORD102231,PUNRES27DEL05,25,4.3,Pune,2026-03-04,16:57:00,Cloudy,Medium,2,Snack,scooter,1,No,0.99,428.57,Card,Delivered,,26.4
ORD100034,KOLRES34DEL04,23,4.5,Kolkata,2026-03-04,16:59:00,Cloudy,Medium,2,Meal,motorcycle,3,No,3.84,346.74,UPI,Delivered,,41.6
ORD101926,MUMRES20DEL04,27,4.4,Mumbai,2026-03-04,17:01:00,Stormy,Medium,3,Snack,motorcycle,2,No,8.23,356.73,UPI,Delivered,,56.0
ORD103279,DELRES13DEL08,26,4.8,Delhi,2026-03-04,17:39:00,Windy,Low,1,Meal,motorcycle,0,No,1.37,425.58,Card,Cancelled,Traffic Delay,
ORD104376,HYDRES37DEL01,26,4.2,Hyderabad,2026-03-04,18:14:00,Stormy,Low,1,Snack,motorcycle,0,No,4.54,256.62,UPI,Delivered,,29.2
ORD100616,HYDRES19DEL04,36,4.4,Hyderabad,2026-03-04,18:16:00,Stormy,Medium,0,Drinks,electric_scooter,1,No,0.92,427.35,Card,Delivered,,33.8
ORD103073,BENRES33DEL02,30,4.5,Bengaluru,2026-03-04,18:16:00,Stormy,High,1,Drinks,electric_scooter,0,No,1.94,441.09,UPI,Delivered,,43.1
ORD104699,DELRES18DEL08,35,3.9,Delhi,2026-03-04,19:25:00,Fog,Medium,0,Meal,motorcycle,0,No,5.76,206.77,UPI,Delivered,,35.4
ORD101899,BENRES40DEL02,27,4.7,Bengaluru,2026-03-04,19:40:00,Sunny,Low,0,Meal,motorcycle,0,No,1.23,508.12,Cash,Delivered,,18.7
ORD101474,BENRES32DEL04,34,4.6,Bengaluru,2026-03-04,19:58:00,Fog,Medium,0,Meal,motorcycle,1,No,4.77,383.68,Cash,Delivered,,41.2
ORD104780,DELRES28DEL05,39,3.8,Delhi,2026-03-04,20:00:00,Sandstorms,Medium,2,Drinks,motorcycle,1,No,3.22,233.46,UPI,Delivered,,37.4
ORD104709,PUNRES42DEL08,36,4.2,Pune,2026-03-04,20:12:00,Sunny,Low,1,Meal,motorcycle,2,No,2.15,191.0,Cash,Delivered,,33.0
ORD101268,BENRES28DEL05,31,3.9,Bengaluru,2026-03-04,20:18:00,Sunny,Jam,1,Meal,scooter,2,No,3.3,328.02,UPI,Delivered,,48.1
ORD104051,CHERES24DEL02,36,5.0,Chennai,2026-03-04,20:59:00,Stormy,High,2,Buffet,motorcycle,0,No,1.34,713.56,UPI,Delivered,,43.7
ORD103337,MUMRES39DEL03,27,4.4,Mumbai,2026-03-04,22:06:00,Windy,Jam,1,Drinks,motorcycle,2,No,10.67,422.16,Card,Delivered,,69.5
ORD100192,KOLRES42DEL02,20,4.2,Kolkata,2026-03-04,22:48:00,Sunny,Low,3,Buffet,scooter,1,No,1.07,376.81,UPI,Delivered,,27.4
ORD103213,BENRES20DEL07,38,3.6,Bengaluru,2026-03-04,23:18:00,Cloudy,Low,1,Drinks,motorcycle,0,No,1.38,243.77,Cash,Delivered,,27.1
ORD105783,DELRES28DEL01,23,4.4,Delhi,2026-03-04,23:51:00,Sandstorms,Medium,0,Snack,motorcycle,1,No,1.4,478.25,Card,Delivered,,38.6
ORD101122,CHERES24DEL02,25,4.6,Chennai,2026-03-05,04:05:00,Sunny,Medium,2,Drinks,scooter,1,No,2.16,94.08,Card,Delivered,,30.2
ORD103382,PUNRES13DEL03,25,4.3,Pune,2026-03-05,07:23:00,Sunny,Low,2,Buffet,motorcycle,2,No,1.31,196.46,UPI,Delivered,,38.0
ORD103516,HYDRES04DEL05,24,4.5,Hyderabad,2026-03-05,07:31:00,Fog,Medium,1,Meal,motorcycle,1,No,7.26,498.61,Card,Delivered,,35.5
ORD103018,MUMRES05DEL02,18,4.8,Mumbai,2026-03-05,07:44:00,Cloudy,Low,2,Drinks,bicycle,3,No,1.91,165.58,Cash,Delivered,,30.8
ORD104932,DELRES01DEL07,32,4.3,Delhi,2026-03-05,08:10:00,Sunny,Low,3,Buffet,scooter,2,No,4.84,292.3,Cash,Delivered,,31.6
ORD104949,BENRES25DEL03,27,4.6,Bengaluru,2026-03-05,08:38:00,Windy,High,1,Meal,bicycle,2,No,1.04,237.32,UPI,Delivered,,41.5
ORD103055,BENRES15DEL01,25,4.4,Bengaluru,2026-03-05,08:56:00,Sunny,Medium,0,Buffet,motorcycle,0,No,2.21,254.09,Card,Delivered,,15.0
ORD105995,BENRES28DEL02,27,4.5,Bengaluru,2026-03-05,09:54:00,Fog,High,2,Buffet,motorcycle,2,No,6.6,416.71,UPI,Delivered,,55.6
ORD104582,HYDRES32DEL06,30,4.4,Hyderabad,2026-03-05,09:57:00,Sunny,Low,3,Snack,motorcycle,0,No,5.52,310.69,Card,Delivered,,24.1
ORD104552,DELRES14DEL03,43,4.0,Delhi,2026-03-05,10:22:00,Sunny,Low,1,Drinks,scooter,1,No,0.99,253.45,UPI,Delivered,,25.5
ORD101346,CHERES26DEL07,42,3.9,Chennai,2026-03-05,11:50:00,Windy,Jam,1,Snack,motorcycle,2,No,1.85,485.7,UPI,Cancelled,Customer Cancelled,
ORD105962,CHERES25DEL06,20,4.2,Chennai,2026-03-05,12:30:00,Stormy,Medium,0,Meal,scooter,0,No,6.21,306.79,UPI,Delivered,,38.0
ORD105518,PUNRES37DEL03,31,4.2,Pune,2026-03-05,13:15:00,Sunny,High,1,Drinks,electric_scooter,1,No,8.07,449.28,Wallet,Delivered,,39.2
ORD100195,BENRES26DEL03,39,4.7,Bengaluru,2026-03-05,13:16:00,Sunny,Medium,1,Meal,motorcycle,1,No,2.59,137.4,Cash,Delivered,,27.0
ORD100364,HYDRES41DEL06,28,4.3,Hyderabad,2026-03-05,13:17:00,Sunny,Low,3,Snack,bicycle,0,No,8.8,317.33,Cash,Delivered,,36.6
ORD100427,MUMRES29DEL01,26,4.6,Mumbai,2026-03-05,13:17:00,Stormy,High,1,Drinks,bicycle,0,No,13.07,323.02,UPI,Delivered,,53.5
ORD103814,PUNRES39DEL05,30,4.6,Pune,2026-03-05,13:24:00,Fog,High,1,Meal,scooter,1,No,6.94,145.59,Cash,Cancelled,Delivery Partner Unavailable,
ORD103584,CHERES24DEL01,28,5.0,Chennai,2026-03-05,13:54:00,Cloudy,Medium,2,Buffet,motorcycle,1,No,7.36,133.73,Cash,Delivered,,40.6
ORD100398,DELRES08DEL06,43,3.5,Delhi,2026-03-05,14:54:00,Cloudy,Low,3,Drinks,scooter,0,No,6.72,423.71,Cash,Delivered,,29.1
ORD103313,PUNRES06DEL04,33,3.8,Pune,2026-03-05,14:56:00,Fog,Low,3,Buffet,motorcycle,0,No,2.26,442.47,UPI,Delivered,,23.8
ORD104663,KOLRES41DEL04,27,4.5,Kolkata,2026-03-05,15:02:00,Windy,Jam,0,Snack,scooter,0,No,11.47,335.08,UPI,Delivered,,58.1
ORD104204,HYDRES43DEL02,32,4.4,Hyderabad,2026-03-05,15:09:00,Sunny,Medium,2,Snack,motorcycle,0,No,2.99,247.79,Cash,Delivered,,21.9
ORD104603,BENRES05DEL06,24,4.7,Bengaluru,2026-03-05,15:16:00,Fog,Medium,2,Buffet,scooter,1,No,2.95,226.47,UPI,Delivered,,38.6
ORD105486,CHERES38DEL06,35,4.3,Chennai,2026-03-05,17:24:00,Cloudy,Low,2,Buffet,motorcycle,0,No,8.22,342.56,UPI,Delivered,,37.1
ORD101174,BENRES12DEL07,44,4.4,Bengaluru,2026-03-05,17:58:00,Sunny,High,3,Drinks,motorcycle,0,No,1.89,277.71,Cash,Delivered,,27.6
ORD103401,CHERES11DEL04,30,4.0,Chennai,2026-03-05,18:01:00,Cloudy,High,3,Snack,scooter,3,No,1.56,226.45,Cash,Delivered,,44.1
ORD102113,MUMRES09DEL02,41,4.7,Mumbai,2026-03-05,18:34:00,Cloudy,Jam,0,Drinks,motorcycle,0,No,1.6,170.48,Cash,Delivered,,40.1
ORD105081,PUNRES12DEL06,25,4.4,Pune,2026-03-05,18:38:00,Stormy,Low,3,Drinks,motorcycle,0,No,1.78,380.82,Cash,Delivered,,38.1
ORD105507,DELRES44DEL07,33,4.3,Delhi,2026-03-05,18:44:00,Sunny,High,0,Snack,scooter,0,No,25.0,449.07,Wallet,Delivered,,63.5
ORD100025,BENRES44DEL02,25,3.9,Bengaluru,2026-03-05,19:31:00,Sunny,Medium,2,Drinks,scooter,0,No,7.48,135.39,Card,Delivered,,35.6
ORD102850,PUNRES25DEL07,27,4.4,Pune,2026-03-05,19:32:00,Windy,Medium,3,Buffet,motorcycle,0,No,6.97,408.51,Wallet,Delivered,,38.6
ORD104065,BENRES39DEL03,21,4.7,Bengaluru,2026-03-05,19:55:00,Sunny,Jam,0,Buffet,electric_scooter,1,No,2.05,167.11,UPI,Delivered,,37.0
ORD101269,CHERES18DEL04,22,4.2,Chennai,2026-03-05,20:19:00,Stormy,High,1,Buffet,motorcycle,0,No,1.36,241.9,Card,Delivered,,37.2
ORD102294,HYDRES40DEL05,30,3.8,Hyderabad,2026-03-05,20:37:00,Fog,High,0,Buffet,scooter,1,No,9.49,213.09,UPI,Delivered,,55.8
ORD105577,HYDRES36DEL05,31,4.6,Hyderabad,2026-03-05,20:45:00,Sunny,Low,1,Meal,motorcycle,0,No,1.27,713.71,UPI,Delivered,,29.2
ORD100577,PUNRES10DEL01,25,4.5,Pune,2026-03-05,21:05:00,Cloudy,Medium,0,Meal,electric_scooter,1,No,2.14,158.27,UPI,Delivered,,41.1
ORD100076,CHERES17DEL02,33,4.4,Chennai,2026-03-05,21:59:00,Cloudy,Low,2,Snack,electric_scooter,1,No,2.09,426.0,UPI,Delivered,,25.5
ORD105430,CHERES34DEL08,25,4.3,Chennai,2026-03-05,22:25:00,Sunny,Jam,2,Drinks,electric_scooter,2,No,10.69,224.43,UPI,Delivered,,63.1
ORD102074,BENRES06DEL05,34,4.4,Bengaluru,2026-03-05,22:29:00,Stormy,High,1,Snack,motorcycle,0,No,6.63,254.39,UPI,Delivered,,54.4
ORD103241,HYDRES05DEL06,29,4.0,Hyderabad,2026-03-05,22:59:00,Stormy,Jam,2,Meal,scooter,0,No,9.11,564.98,Cash,Delivered,,51.4
ORD103261,CHERES03DEL05,27,4.8,Chennai,2026-03-05,23:22:00,Sandstorms,Low,1,Buffet,electric_scooter,0,No,2.36,210.66,UPI,Delivered,,32.1
ORD103811,MUMRES38DEL01,31,4.5,Mumbai,2026-03-06,00:46:00,Sunny,Medium,3,Drinks,electric_scooter,0,No,1.31,451.46,UPI,Delivered,,18.5
ORD100007,DELRES43DEL06,23,4.3,Delhi,2026-03-06,05:09:00,Sunny,Low,0,Drinks,scooter,0,No,8.19,169.29,UPI,Delivered,,38.1
ORD102008,BENRES32DEL01,23,4.8,Bengaluru,2026-03-06,06:45:00,Fog,Medium,2,Drinks,motorcycle,3,No,9.12,593.75,Card,Delivered,,52.7
ORD103704,DELRES09DEL08,21,4.6,Delhi,2026-03-06,08:32:00,Sandstorms,High,0,Buffet,motorcycle,0,No,1.39,241.27,UPI,Delivered,,33.9
ORD100690,DELRES06DEL05,25,3.9,Delhi,2026-03-06,09:02:00,Windy,Medium,3,Meal,scooter,0,No,2.24,212.89,Cash,Delivered,,26.7
ORD104430,CHERES21DEL03,28,4.9,Chennai,2026-03-06,09:22:00,Cloudy,Medium,0,Meal,motorcycle,0,No,4.77,285.55,Card,Delivered,,24.8
ORD102956,BENRES11DEL01,28,4.2,Bengaluru,2026-03-06,10:32:00,Sunny,Low,0,Drinks,motorcycle,0,No,5.52,366.17,Wallet,Delivered,,31.0
ORD104075,BENRES35DEL04,26,4.2,Bengaluru,2026-03-06,10:42:00,Sunny,Low,2,Snack,motorcycle,0,No,2.99,287.31,Cash,Delivered,,22.0
ORD105687,DELRES19DEL07,37,3.9,Delhi,2026-03-06,11:12:00,Stormy,High,2,Snack,motorcycle,1,No,10.69,83.53,UPI,Delivered,,60.3
ORD104260,MUMRES43DEL03,24,4.1,Mumbai,2026-03-06,12:26:00,Sunny,High,0,Meal,motorcycle,0,No,11.61,249.83,UPI,Cancelled,Traffic Delay,
ORD105619,MUMRES06DEL02,28,4.5,Mumbai,2026-03-06,12:27:00,Windy,Medium,3,Snack,scooter,0,No,10.07,398.1,Card,Delivered,,42.1
ORD102993,CHERES39DEL07,38,4.5,Chennai,2026-03-06,12:40:00,Stormy,Medium,3,Buffet,bicycle,0,No,2.39,187.34,UPI,Delivered,,32.6
ORD102777,DELRES26DEL06,35,4.7,Delhi,2026-03-06,13:39:00,Sunny,Medium,3,Meal,motorcycle,1,No,7.64,411.66,Card,Delivered,,26.5
ORD100180,BENRES29DEL04,23,4.5,Bengaluru,2026-03-06,13:42:00,Cloudy,Low,0,Meal,bicycle,1,No,6.39,477.09,UPI,Delivered,,33.4
ORD104030,DELRES22DEL04,33,4.3,Delhi,2026-03-06,13:52:00,Sunny,Medium,2,Snack,electric_scooter,1,No,5.08,386.95,Cash,Delivered,,40.6
ORD100010,DELRES05DEL01,30,4.9,Delhi,2026-03-06,13:53:00,Sandstorms,High,2,Meal,electric_scooter,1,No,13.51,570.74,Card,Delivered,,57.3
ORD104669,MUMRES41DEL06,26,4.5,Mumbai,2026-03-06,13:55:00,Cloudy,Medium,3,Meal,bicycle,3,No,1.98,168.83,Card,Delivered,,38.1
ORD101900,BENRES10DEL06,28,4.3,Bengaluru,2026-03-06,13:58:00,Fog,Medium,3,Snack,motorcycle,0,No,4.45,274.56,Wallet,Delivered,,39.3
ORD100598,MUMRES17DEL01,34,4.0,Mumbai,2026-03-06,14:27:00,Sunny,Jam,3,Meal,bicycle,0,No,24.31,220.41,Wallet,Delivered,,71.9
ORD102036,MUMRES24DEL01,25,4.4,Mumbai,2026-03-06,14:43:00,Cloudy,Low,3,Buffet,electric_scooter,1,No,6.71,94.32,UPI,Delivered,,32.8
ORD103005,KOLRES41DEL05,33,5.0,Kolkata,2026-03-06,14:54:00,Stormy,High,1,Meal,motorcycle,0,No,6.86,485.69,Card,Delivered,,45.8
ORD101071,CHERES01DEL04,36,4.2,Chennai,2026-03-06,15:49:00,Sunny,Medium,3,Drinks,scooter,0,No,13.48,233.54,UPI,Delivered,,40.4
ORD104247,MUMRES41DEL04,26,4.6,Mumbai,2026-03-06,16:14:00,Stormy,Low,3,Meal,scooter,0,No,3.91,231.4,Wallet,Cancelled,Customer Cancelled,
ORD103973,CHERES15DEL02,39,4.9,Chennai,2026-03-06,16:59:00,Sunny,High,2,Buffet,motorcycle,0,No,11.53,218.26,Wallet,Delivered,,50.1
ORD100730,HYDRES15DEL05,29,4.2,Hyderabad,2026-03-06,17:09:00,Cloudy,High,2,Meal,motorcycle,0,No,9.29,177.59,UPI,Delivered,,46.3
ORD101201,BENRES29DEL03,24,4.1,Bengaluru,2026-03-06,18:10:00,Cloudy,Medium,2,Meal,bicycle,0,No,2.5,357.65,UPI,Delivered,,33.2
ORD100750,CHERES25DEL06,29,4.5,Chennai,2026-03-06,18:12:00,Fog,Jam,0,Buffet,motorcycle,0,No,3.51,301.41,Wallet,Cancelled,Weather Disruption,
ORD105564,BENRES39DEL03,26,4.0,Bengaluru,2026-03-06,18:17:00,Cloudy,Medium,0,Buffet,motorcycle,0,No,1.09,354.52,Wallet,Delivered,,25.4
ORD105817,BENRES42DEL07,33,4.6,Bengaluru,2026-03-06,18:32:00,Sunny,Low,1,Drinks,motorcycle,0,No,3.05,239.04,UPI,Delivered,,24.9
ORD105483,MUMRES24DEL04,36,4.2,Mumbai,2026-03-06,18:36:00,Sunny,Jam,3,Snack,electric_scooter,0,No,18.62,185.22,UPI,Delivered,,60.8
ORD100865,CHERES39DEL03,32,4.9,Chennai,2026-03-06,18:39:00,Cloudy,Jam,1,Meal,scooter,2,No,6.11,374.31,Card,Delivered,,57.8
ORD104306,MUMRES04DEL08,31,3.8,Mumbai,2026-03-06,18:52:00,Sunny,Low,2,Buffet,bicycle,1,No,3.29,129.74,Card,Delivered,,27.7
ORD105209,BENRES31DEL05,18,4.1,Bengaluru,2026-03-06,19:05:00,Cloudy,Medium,0,Drinks,motorcycle,1,No,0.91,208.68,Card,Delivered,,30.3
ORD104965,MUMRES07DEL03,32,4.7,Mumbai,2026-03-06,19:11:00,Windy,Medium,2,Snack,motorcycle,0,No,0.88,387.92,Wallet,Delivered,,20.2
ORD102314,MUMRES13DEL05,35,4.4,Mumbai,2026-03-06,19:13:00,Fog,Jam,1,Buffet,bicycle,0,No,1.96,184.87,Card,Delivered,,45.2
ORD105562,BENRES32DEL06,24,4.7,Bengaluru,2026-03-06,19:19:00,Sunny,Low,1,Buffet,motorcycle,0,No,3.75,226.59,Card,Delivered,,21.0
ORD101950,BENRES40DEL05,27,4.5,Bengaluru,2026-03-06,19:40:00,Stormy,High,0,Snack,motorcycle,1,No,0.87,363.47,UPI,Delivered,,40.5
ORD101306,DELRES36DEL05,25,4.5,Delhi,2026-03-06,19:57:00,Fog,Low,3,Drinks,motorcycle,1,No,1.64,136.84,Card,Delivered,,31.9
ORD102951,BENRES21DEL02,30,4.3,Bengaluru,2026-03-06,20:03:00,Windy,Medium,0,Drinks,motorcycle,2,No,8.33,422.0,Card,Delivered,,42.6
ORD104109,CHERES23DEL04,28,4.2,Chennai,2026-03-06,20:07:00,Sunny,Jam,2,Buffet,electric_scooter,1,No,2.16,193.84,UPI,Delivered,,38.2
ORD105010,CHERES44DEL01,34,4.4,Chennai,2026-03-06,20:12:00,Cloudy,Medium,0,Buffet,electric_scooter,0,No,6.56,406.9,Wallet,Delivered,,31.8
ORD104079,KOLRES34DEL05,34,4.9,Kolkata,2026-03-06,20:16:00,Stormy,Medium,3,Snack,motorcycle,1,No,19.45,527.39,Card,Delivered,,69.0
ORD103713,PUNRES15DEL03,26,4.8,Pune,2026-03-06,20:22:00,Cloudy,High,2,Snack,motorcycle,0,No,1.82,468.58,UPI,Cancelled,Traffic Delay,
ORD102916,BENRES37DEL01,24,4.0,Bengaluru,2026-03-06,20:28:00,Cloudy,Medium,2,Buffet,motorcycle,1,No,2.32,371.38,UPI,Delivered,,34.1
ORD105848,HYDRES07DEL07,30,5.0,Hyderabad,2026-03-06,20:40:00,Sunny,High,1,Drinks,bicycle,0,No,3.6,552.92,UPI,Delivered,,32.7
ORD105423,BENRES28DEL05,27,4.3,Bengaluru,2026-03-06,20:50:00,Sunny,Medium,0,Meal,motorcycle,2,No,6.43,133.46,UPI,Delivered,,40.2
ORD102017,BENRES28DEL02,25,4.3,Bengaluru,2026-03-06,22:39:00,Cloudy,Jam,1,Meal,motorcycle,1,No,1.31,599.31,Card,Delivered,,42.5
ORD100052,DELRES44DEL02,27,4.4,Delhi,2026-03-06,23:36:00,Sandstorms,Medium,1,Drinks,motorcycle,2,No,1.75,154.21,UPI,Cancelled,Restaurant Delay,
ORD105594,CHERES01DEL08,27,5.0,Chennai,2026-03-06,23:47:00,Sunny,Low,1,Drinks,motorcycle,0,No,2.86,132.44,UPI,Delivered,,27.7
ORD104972,DELRES36DEL06,31,4.6,Delhi,2026-03-07,00:36:00,Sunny,Medium,0,Meal,motorcycle,1,No,2.11,551.67,Card,Delivered,,27.2
ORD104631,CHERES31DEL02,18,4.8,Chennai,2026-03-07,01:30:00,Sunny,High,1,Buffet,motorcycle,3,No,4.93,255.9,Wallet,Delivered,,49.4
ORD101338,HYDRES09DEL03,26,4.8,Hyderabad,2026-03-07,06:41:00,Fog,Medium,1,Drinks,motorcycle,0,No,0.81,228.35,UPI,Delivered,,28.0
ORD102184,CHERES02DEL02,18,4.8,Chennai,2026-03-07,09:41:00,Fog,Medium,1,Buffet,scooter,1,No,8.45,260.85,UPI,Delivered,,49.4
ORD104847,PUNRES03DEL02,34,5.0,Pune,2026-03-07,09:58:00,Cloudy,Low,1,Meal,motorcycle,1,No,3.28,485.74,UPI,Delivered,,30.7
ORD104303,BENRES33DEL01,37,4.3,Bengaluru,2026-03-07,09:59:00,Windy,Jam,1,Buffet,motorcycle,0,No,8.18,250.28,UPI,Delivered,,52.9
ORD104454,KOLRES22DEL03,41,5.0,Kolkata,2026-03-07,10:05:00,Windy,Jam,1,Buffet,motorcycle,0,No,1.36,102.36,Cash,Delivered,,33.4
ORD104342,DELRES31DEL03,32,4.2,Delhi,2026-03-07,10:44:00,Sunny,Low,1,Meal,scooter,0,No,5.09,364.38,UPI,Delivered,,26.6
ORD101362,HYDRES01DEL04,31,5.0,Hyderabad,2026-03-07,11:08:00,Windy,Low,3,Drinks,motorcycle,1,No,2.81,532.43,Wallet,Delivered,,25.5
ORD103966,BENRES23DEL01,21,4.1,Bengaluru,2026-03-07,11:08:00,Sunny,Low,2,Meal,motorcycle,0,No,6.25,380.49,UPI,Delivered,,28.9
ORD100381,DELRES38DEL03,29,3.8,Delhi,2026-03-07,12:04:00,Sunny,Low,2,Buffet,motorcycle,2,No,3.67,181.59,Cash,Delivered,,34.7
ORD104970,MUMRES17DEL07,29,4.5,Mumbai,2026-03-07,12:49:00,Cloudy,High,1,Snack,scooter,0,No,9.92,573.21,Cash,Delivered,,43.6
ORD103660,MUMRES36DEL04,24,4.2,Mumbai,2026-03-07,13:11:00,Cloudy,Low,3,Meal,scooter,0,No,4.45,297.59,UPI,Delivered,,27.4
ORD103405,HYDRES06DEL07,34,4.2,Hyderabad,2026-03-07,13:21:00,Sunny,Medium,3,Snack,motorcycle,1,No,12.15,278.5,Cash,Delivered,,49.9
ORD105237,BENRES12DEL02,26,4.1,Bengaluru,2026-03-07,13:29:00,Sunny,Jam,0,Buffet,bicycle,3,No,2.2,266.98,Wallet,Delivered,,48.0
ORD100950,KOLRES13DEL07,22,4.3,Kolkata,2026-03-07,13:43:00,Windy,Medium,1,Buffet,scooter,0,No,7.38,326.5,Cash,Delivered,,38.1
ORD104238,MUMRES11DEL05,30,3.9,Mumbai,2026-03-07,13:44:00,Sunny,Medium,0,Snack,motorcycle,0,No,10.26,269.47,Wallet,Delivered,,33.0
ORD100213,BENRES27DEL03,41,4.4,Bengaluru,2026-03-07,13:50:00,Stormy,High,2,Meal,motorcycle,0,No,7.82,321.68,UPI,Delivered,,49.3
ORD100826,MUMRES25DEL02,37,3.6,Mumbai,2026-03-07,13:54:00,Windy,High,3,Drinks,scooter,1,No,2.6,281.99,Wallet,Delivered,,44.1
ORD104868,DELRES10DEL03,31,4.3,Delhi,2026-03-07,13:58:00,Cloudy,Medium,2,Meal,motorcycle,1,No,1.15,413.28,UPI,Delivered,,37.3
ORD105919,HYDRES07DEL07,24,4.8,Hyderabad,2026-03-07,14:21:00,Cloudy,Medium,2,Drinks,motorcycle,1,No,0.89,478.17,UPI,Delivered,,29.5
ORD100669,PUNRES16DEL07,26,4.0,Pune,2026-03-07,14:41:00,Sunny,Medium,1,Drinks,scooter,1,No,4.29,414.29,UPI,Delivered,,34.4
ORD103380,BENRES06DEL06,36,4.5,Bengaluru,2026-03-07,14:42:00,Sunny,Medium,3,Drinks,electric_scooter,2,No,3.15,315.95,Cash,Delivered,,40.1
ORD102495,HYDRES24DEL06,34,3.7,Hyderabad,2026-03-07,14:58:00,Sunny,Medium,1,Meal,motorcycle,3,No,1.08,187.11,Cash,Delivered,,33.2
ORD102663,PUNRES10DEL02,30,4.3,Pune,2026-03-07,17:54:00,Sunny,Medium,1,Meal,motorcycle,1,No,3.92,171.33,UPI,Delivered,,31.5
ORD101884,KOLRES35DEL04,21,4.1,Kolkata,2026-03-07,17:56:00,Fog,High,3,Drinks,scooter,2,No,13.31,393.84,UPI,Delivered,,66.3
ORD103499,KOLRES44DEL04,18,4.2,Kolkata,2026-03-07,17:58:00,Sunny,Medium,0,Drinks,motorcycle,1,No,12.01,340.62,UPI,Cancelled,Delivery Partner Unavailable,
ORD101531,PUNRES22DEL03,25,4.8,Pune,2026-03-07,18:26:00,Sunny,Low,2,Buffet,bicycle,1,No,4.01,198.81,UPI,Delivered,,22.4
ORD103004,MUMRES21DEL05,31,4.3,Mumbai,2026-03-07,18:27:00,Stormy,High,3,Drinks,scooter,2,No,1.24,328.82,Cash,Delivered,,40.7
ORD101584,BENRES44DEL06,33,4.9,Bengaluru,2026-03-07,18:30:00,Sunny,Medium,3,Buffet,motorcycle,0,No,16.28,283.01,Card,Delivered,,45.9
